"establece un recordatorio para mañana a las 9",añadir_tarea
"apuntame esto pls",añadir_tarea
"recordame llamar a mi jefe",añadir_tarea
"porfa, anota que tengo q ir al super",añadir_tarea
"añade pa la compra: pan y leche",añadir_tarea
"recuerdame q mañana hay reunion",añadir_tarea
"anota esto porfabor",añadir_tarea
"nesecito un recordatorio para la pastilla",añadir_tarea
"crea un recordstorio para el viernes",añadir_tarea
"agrega ala lista: comprar huevos",añadir_tarea
"qiero que me recuerdes sacar la basura",añadir_tarea
"tngo q llamar al banco, apuntalo",añadir_tarea
"hazme acordar de q tengo dentista",añadir_tarea
"tarea nueva: sacar al perro",añadir_tarea
"pendiente, pagar la luz",añadir_tarea
"para la lista: fruta y verdura",añadir_tarea
"recordatorio, llamar a sofia",añadir_tarea
"comprar leche",añadir_tarea
"llamar a la abuela a las 5",añadir_tarea
"oye, a ver, apunta q tngo q hacer la colada",añadir_tarea
"mira, quiero q anotes una cosa: terminar el informe",añadir_tarea
"escucha, añade esto: limpiar el coche",añadir_tarea
"vale ok crea un recordatorio para revisar el correo",añadir_tarea
"esto para luego: leer el artículo",añadir_tarea
"ponme una de esas cosas para acordarme de sacar la basura",añadir_tarea
"necesito una alarma o algo para la cita",añadir_tarea
"guarda esto para mas tarde: preparar la cena",añadir_tarea
"no kiero olvidarme de pagar la tarjeta",añadir_tarea
"add task: comprar el regalo",añadir_tarea
"new reminder para la reunion de las 10",añadir_tarea
"set a reminder para las 3 PM",añadir_tarea
"anota this: llamar a customer service",añadir_tarea
"quiero un reminder for tomorrow",añadir_tarea
"apunta xfa: devolver libro a la biblioteca",añadir_tarea
"añade esto a la lista xfi",añadir_tarea
"recuérdame la vaina de llamar al técnico",añadir_tarea
"mete ahi en la lista lo de comprar pilas",añadir_tarea
"que no se me pire lo de felicitar a carlos",añadir_tarea
"anota sta tarea: actualizar el CV",añadir_tarea
"ponme un aviso para cuando tenga que salir",añadir_tarea
"k no se me olvide ir a la farmacia",añadir_tarea
"recuérdame esto luego: ver el documental",añadir_tarea
"apunta en la lista d la compra: aceite",añadir_tarea
"tarea para mañana: empezar el proyecto",añadir_tarea
"lo de la itv, ke me avises",añadir_tarea
"hey, apuntame esto rapido",añadir_tarea
"agendame una cosa: estudiar para el examen",añadir_tarea
"okis, añade q tengo q hacer la cama",añadir_tarea
"pon un recordatorio please",añadir_tarea
"apuntar: enviar paquete",añadir_tarea
"para acordarme: revisar aceite del coche",añadir_tarea
"hay que comprar pan, anotalo ahi",añadir_tarea
"y tmbn que tengo que llamar a mi hermana",añadir_tarea
"muéstrame mis tareas",listar_tareas
"q tengo q hacer",listar_tareas
"dime mis pendientes pls",listar_tareas
"lista de tareas xfa",listar_tareas
"q hay en la lista",listar_tareas
"muestrame mis tareas",listar_tareas
"enseñame los pendientes",listar_tareas
"cuales son mis tareas",listar_tareas
"dime q tengo apuntado",listar_tareas
"q tareas hay pa hoy",listar_tareas
"aber, que hay que hacer",listar_tareas
"dime mis pendentes",listar_tareas
"revisar tareas porfabor",listar_tareas
"mis tareas??",listar_tareas
pendientes,listar_tareas
"la lista",listar_tareas
"mis recordatorios",listar_tareas
"y ahora que",listar_tareas
"lo de hoy",listar_tareas
"mis cosas",listar_tareas
"que hay",listar_tareas
"dime q sigue",listar_tareas
"ok, y ahora...",listar_tareas
"lo proximo",listar_tareas
"venga, dime",listar_tareas
"a ver que se cuece",listar_tareas
"canta lo que hay",listar_tareas
"dime el plan",listar_tareas
"qué movidas tengo",listar_tareas
"refrescame la memoria",listar_tareas
"dame el parte",listar_tareas
"en que ando",listar_tareas
"show me mis tareas",listar_tareas
"list my pendientes",listar_tareas
"dime el to-do list",listar_tareas
"what are mis tareas?",listar_tareas
"my tasks pls",listar_tareas
"show me la lista",listar_tareas
"dime la lista xfi",listar_tareas
"k tengo k hacer",listar_tareas
"dime lo k tengo pendiente",listar_tareas
"k hay apuntado",listar_tareas
"aver mis tareas",listar_tareas
"dime la agenda de hoy",listar_tareas
"los pendientes cuales son",listar_tareas
"dame un resumen d mis tareas",listar_tareas
"que toca ahora",listar_tareas
mistareas,listar_tareas
listadetareas,listar_tareas
quétengoquehacer,listar_tareas
"hay algo mas?",listar_tareas
"y q mas",listar_tareas
"a ver, qué toca hacer hoy",listar_tareas
"cántame los pendientes",listar_tareas
"Bueno, y ahora qué?",listar_tareas
"A ver, por dónde sigo...",listar_tareas
"¿Qué es lo que tocaba hacer ahora?",listar_tareas
"Uf, tengo la mente en blanco, ¿qué era lo siguiente?",listar_tareas
"¿Cómo vamos con lo de hoy?",listar_tareas
"Vale, ¿y después de esto?",listar_tareas
"Dime qué más hay en el tintero.",listar_tareas
"A ver, recuérdame el plan.",listar_tareas
"¿Queda mucho por hacer?",listar_tareas
"¿Cuál era el siguiente punto?",listar_tareas
"Ok, vamos a organizarnos. ¿Qué tenemos?",listar_tareas
"Se me ha ido el santo al cielo, ¿en qué estaba?",listar_tareas
"A ver la planificación para hoy.",listar_tareas
"¿Hay algo más para esta tarde?",listar_tareas
"Dame un resumen de lo que queda.",listar_tareas
"Ilumíname, ¿qué es lo próximo?",listar_tareas
"¿Cómo está mi agenda?",listar_tareas
"Vamos a ver qué se cuece.",listar_tareas
"¿En qué habíamos quedado?",listar_tareas
"¿Tenemos algo más anotado?",listar_tareas
"Bueno, siguiente round. ¿Qué toca?",listar_tareas
"¿Y ahora por dónde tiro?",listar_tareas
"¿Qué dice la lista?",listar_tareas
"A ver esas notas.",listar_tareas
"¿Hay algo que se me esté pasando?",listar_tareas
"Ok, dame el parte del día.",listar_tareas
"¿Qué me he propuesto para hoy?",listar_tareas
"Venga, vamos al lío, ¿qué hay?",listar_tareas
"Siento que se me olvida algo...",listar_tareas
"Refrescamé la memoria.",listar_tareas
"¿Cuál es la situación actual?",listar_tareas
"A ver, pongámonos al día.",listar_tareas
"¿Qué tenemos entre manos?",listar_tareas
"¿Hay novedades en la lista?",listar_tareas
"Canta lo que hay.",listar_tareas
"A ver, ¿cómo se presenta el resto del día?",listar_tareas
"¿La lista sigue igual?",listar_tareas
"¿Qué es lo que no he hecho todavía?",listar_tareas
"Dime cómo proceder.",listar_tareas
"Estoy listo para lo siguiente.",listar_tareas
"¿Queda algún cabo suelto?",listar_tareas
"Dame la perspectiva general.",listar_tareas
"Vamos a repasar.",listar_tareas
"¿Está todo al día o queda algo?",listar_tareas
"A ver, ¿qué me he dejado?",listar_tareas
"¿Continuamos con el plan?",listar_tareas
"¿Hay algo urgente que deba saber?",listar_tareas
"¿Qué marcaba la hoja de ruta?",listar_tareas
"Vale, ¿y ahora qué hacemos?",listar_tareas
"¿Hay algún recado pendiente?",listar_tareas
"qué hay en el tintero",listar_tareas
"dame un resumen de mis quehaceres",listar_tareas
"repásame la agenda del día",listar_tareas
"¿cómo voy de tareas?",listar_tareas
"¿tengo algo programado para esta tarde?",listar_tareas
"muéstrame la lista de cosas por hacer",listar_tareas
"enumera mis recordatorios",listar_tareas
"¿qué sigue en la lista?",listar_tareas
"dime qué he apuntado",listar_tareas
"quiero consultar mis tareas",listar_tareas
"échale un vistazo a mis pendientes",listar_tareas
"¿hay algo urgente?",listar_tareas
"recítame mis tareas",listar_tareas
"despliega la lista de tareas",listar_tareas
"¿qué movidas tengo para hoy?",listar_tareas
"¿está la lista vacía?",listar_tareas
"infórmame de mis obligaciones",listar_tareas
"¿qué plan tenemos para hoy?",listar_tareas
"qué tengo que hacer",listar_tareas
"dime mis pendientes",listar_tareas
"ver la lista de tareas",listar_tareas
"puedes listar mis tareas",listar_tareas
"enséñame mis tareas",listar_tareas
"cuáles son mis tareas",listar_tareas
"qué tengo pendiente",listar_tareas
"lista de recordatorios",listar_tareas
"muéstrame mis recordatorios",listar_tareas
"qué hay en la lista",listar_tareas
"quiero ver mis tareas",listar_tareas
"dime qué tengo apuntado",listar_tareas
"ver mis cosas por hacer",listar_tareas
"lee mis tareas",listar_tareas
"qué tareas hay para hoy",listar_tareas
"podrías decirme mis pendientes",listar_tareas
"revisar tareas",listar_tareas
"abrir mi lista de tareas",listar_tareas
"qué es lo que tengo que hacer",listar_tareas
"dame la lista de tareas",listar_tareas
"chequear mis tareas",listar_tareas
"hay algo pendiente",listar_tareas
"cuáles son los pendientes del día",listar_tareas
"ver todos mis recordatorios",listar_tareas
"repasa mis tareas",listar_tareas
"recuérdame qué tenía que hacer",listar_tareas
"mis tareas",listar_tareas
pendientes,listar_tareas
"lista de quehaceres",listar_tareas
"muéstrame la agenda",listar_tareas
"qué tengo programado",listar_tareas
"ver los pendientes",listar_tareas
"dime mis deberes",listar_tareas
"qué hay anotado",listar_tareas
"a ver, qué hay que hacer",listar_tareas
"repasa la lista",listar_tareas
"dime los recordatorios",listar_tareas
"qué tareas tengo",listar_tareas
"cómo va mi lista de tareas",listar_tareas
"ya terminé la tarea 1",completar_tarea
"marca como hecha la 2",completar_tarea
"completa el pendiente numero 3",completar_tarea
"ya terminé la tarea 1",completar_tarea
"marca como hecha la 2",completar_tarea
"completa el pendiente numero 3",completar_tarea
"hecho lo de comprar leche",completar_tarea
"ya hice lo de llamar al dentista",completar_tarea
"ya termine la tarea 1",completar_tarea
"marca como echa la 2",completar_tarea
"conpleta el pendiente numero 3",completar_tarea
"listo, la 1 ya esta",completar_tarea
"la tarea 5, marcala como completada",completar_tarea
"ya esta echo el punto 2",completar_tarea
"finalise la tarea número 4",completar_tarea
"la tarea 1 esta lista",completar_tarea
"el pendiente 3 ya fue realisado",completar_tarea
"ya cunpli con la tarea 1",completar_tarea
"mision cumplida con la 2",completar_tarea
"la primera tarea ya sta",completar_tarea
"la segunda, completala xfa",completar_tarea
"el 3er pendiente, listo",completar_tarea
"ya no tngo pendiente la tarea 1",completar_tarea
"borra el 1er pendiente, ya lo hice",completar_tarea
"ya acabe con la numero uno",completar_tarea
"ya complete la primera",completar_tarea
"marca el item 2 como terminado pls",completar_tarea
"conclui la tarea 3",completar_tarea
"la tarea num 2 ya fue completada",completar_tarea
"respecto ala 4, ya está",completar_tarea
"puedes tachar la 5 de la lista xfavor",completar_tarea
"hecho con la 1",completar_tarea
"el punto 3, finiquitao",completar_tarea
"la 6 ya es istoria",completar_tarea
"la tarea con el id 2, ya",completar_tarea
"okis, la 4, lista",completar_tarea
"doy por zanjada la 1",completar_tarea
"oki, la 2 sta resuelta",completar_tarea
"ya me encargue de la num 3",completar_tarea
"la 5 ya no es problema",completar_tarea
"el punto numero 1, liquidado",completar_tarea
"task 1 completed",completar_tarea
"marca como done la tarea 2",completar_tarea
"la 3, finished",completar_tarea
"la primera, ok",completar_tarea
"la segunda, ready",completar_tarea
"el 3, listo el pollo",completar_tarea
"la 4, caput",completar_tarea
"la 1 ya fue",completar_tarea
"ya me ventile la 2",completar_tarea
"la tercera, fuera",completar_tarea
"la 4, tachada",completar_tarea
"la 5, a otra cosa",completar_tarea
"ya no corre la 1",completar_tarea
"la tasca 2, hecha",completar_tarea
"el pendiente 3, completao",completar_tarea
"la 4 ya no esta pendiente",completar_tarea
"ok con la 1",completar_tarea
"la 2, check",completar_tarea
"terminada la tarea de regar las plantas",completar_tarea
"marca como completada la tarea 5",completar_tarea
"listo, ya puedes quitar la tarea 1",completar_tarea
"ya terminé la tarea 1",completar_tarea
"marca como hecha la 2",completar_tarea
"completa el pendiente numero 3",completar_tarea
"listo, puedes quitar la tarea 1",completar_tarea
"la tarea 5, márcala como completada",completar_tarea
"ya está hecho el punto 2",completar_tarea
"finalicé la tarea número 4",completar_tarea
"la tarea 1 está lista",completar_tarea
"el pendiente 3 ya fue realizado",completar_tarea
"ya cumplí con la tarea 1",completar_tarea
"misión cumplida con la tarea 2",completar_tarea
"la primera tarea ya está",completar_tarea
"la segunda tarea, complétala por favor",completar_tarea
"el tercer pendiente, márcalo como listo",completar_tarea
"ya no tengo pendiente la tarea 1",completar_tarea
"borra el primer pendiente, ya lo hice",completar_tarea
"ya acabé con la tarea número uno",completar_tarea
"ya completé la primera tarea de la lista",completar_tarea
"marca el ítem 2 como terminado",completar_tarea
"concluí la tarea 3",completar_tarea
"la tarea número 2 ya fue completada",completar_tarea
"respecto a la 4, ya está hecha",completar_tarea
"puedes tachar la 5 de la lista",completar_tarea
"hecho con la 1.",completar_tarea
"el punto 3, finiquitado.",completar_tarea
"la 6 ya es historia.",completar_tarea
"la tarea con el ID 2, ya está.",completar_tarea
"el recordatorio 4 ya no hace falta.",completar_tarea
"doy por zanjada la tarea 1.",completar_tarea
"ok, la 2 está resuelta.",completar_tarea
"ya me encargué de la número 3.",completar_tarea
"la tarea 5 ya no es un problema.",completar_tarea
"el punto número 1, liquidado.",completar_tarea
"he finalizado la segunda tarea.",completar_tarea
"la tercera ya la puedes dar por buena.",completar_tarea
"confirmo que la 4 está terminada.",completar_tarea
"la tarea 1, lista.",completar_tarea
"la entrada 3, complétala.",completar_tarea
"ya me quité de en medio la 2.",completar_tarea
"el ítem 4, ya quedó.",completar_tarea
"la quinta tarea está hecha.",completar_tarea
"la primera de la lista, fuera.",completar_tarea
"el recordatorio número 2, listo.",completar_tarea
"la tarea con el número 3, ya la hice.",completar_tarea
"la 4 está ventilada.",completar_tarea
"el pendiente 1, solucionado.",completar_tarea
"la número 2 ya no corre.",completar_tarea
"puedes ponerle un check a la 3.",completar_tarea
"la 5, ya.",completar_tarea
"terminé con la 1.",completar_tarea
"la 2, hecha.",completar_tarea
"elimina la tarea 2, ya está hecha",completar_tarea
"cancela el recordatorio de la reunión, ya no va",eliminar_tarea
"esa tarea ya no es necesaria, bórrala",eliminar_tarea
"desecha la tarea número 2",eliminar_tarea
"quiero que quites el pendiente de la lista",eliminar_tarea
"ya no hace falta, elimina la tarea 1",eliminar_tarea
"anula la tarea de comprar pan, ya compré",eliminar_tarea
"prescinde del recordatorio de las 5",eliminar_tarea
"pasa de esa tarea, ya no hay que hacerla",eliminar_tarea
"olvídalo, borra la última tarea que añadí",eliminar_tarea
"suprime la entrada 3",eliminar_tarea
"que desaparezca la tarea 2 de la lista",eliminar_tarea
"bora la tarea 1",eliminar_tarea
"elimna el punto 2",eliminar_tarea
"kita la tarea numero 3 de la lista",eliminar_tarea
"suprime la 4 porfa",eliminar_tarea
"descarta el pendiente num 5",eliminar_tarea
"ya no nesecito el recordatorio 1, borralo",eliminar_tarea
"borra la 1era tarea",eliminar_tarea
"elimina el 2do pendiente",eliminar_tarea
"saca de la lista la 3 xfa",eliminar_tarea
"desaste de la tarea numero 1",eliminar_tarea
"kiero borrar la tarea 2",eliminar_tarea
"anula el recordatorio 3 pls",eliminar_tarea
"puedes eliminar la 1 xfavor",eliminar_tarea
"cancela la tarea num 4",eliminar_tarea
"escluye el pendiente numero 2",eliminar_tarea
"prescinde de la 3",eliminar_tarea
"borrar tarea 1.",eliminar_tarea
"eliminar la 2.",eliminar_tarea
"quitar el 3.",eliminar_tarea
"elimina la entrada num 1",eliminar_tarea
"ya no es necesario, kita la 2",eliminar_tarea
"suprime el recordatorio con id 5",eliminar_tarea
"desaparese la tarea 1",eliminar_tarea
"likida el pendiente 2",eliminar_tarea
"la tarea 1 ya no, borrala",eliminar_tarea
"la 2, fuera",eliminar_tarea
"la 3, a la basura",eliminar_tarea
"vuela la 4",eliminar_tarea
"la 2 ya no va, quitala",eliminar_tarea
"la 3 fue un error, borrala",eliminar_tarea
"ya no quiero la 5, fuera",eliminar_tarea
"delete la tarea 1",eliminar_tarea
"remove el punto 2",eliminar_tarea
"cancel el recordatorio 3",eliminar_tarea
"la 4, delete it",eliminar_tarea
"la primera ya no es nesesaria",eliminar_tarea
"el segundo punto, eliminalo",eliminar_tarea
"k anules la 3",eliminar_tarea
"la 4, ya no aplica, fuera",eliminar_tarea
"la tarea 1, adios",eliminar_tarea
"la 2, caput",eliminar_tarea
"olvida la 3",eliminar_tarea
"la 5, no la hagas",eliminar_tarea
"la 1 ya fue, borra",eliminar_tarea
"la 2 no sirve, elimínala",eliminar_tarea
"la 3, cancelada",eliminar_tarea
"la tarea cuatro, a la papelera",eliminar_tarea
"el pendiente 1, olvídalo",eliminar_tarea
"la 2, ya no la quiero ver",eliminar_tarea
"la 3, ignórala",eliminar_tarea
"esa tarea ha sido cancelada, elimínala",eliminar_tarea
"no hace falta, quita eso",eliminar_tarea
"haz caso omiso de la tarea 1 y bórrala",eliminar_tarea
"retira el pendiente número dos",eliminar_tarea
"la tarea 3 es irrelevante ahora, elimínala",eliminar_tarea
"fuera la tarea 1",eliminar_tarea
"líbrame del recordatorio 2",eliminar_tarea
"este pendiente ya no aplica, sácalo",eliminar_tarea
"borra la tarea, por favor",eliminar_tarea
"tacha el pendiente de estudiar PHP",completar_tarea
"ya está hecho lo de sacar al perro",completar_tarea
"completado: enviar el correo",completar_tarea
"puedes borrar la tarea de pagar la luz",completar_tarea
"finalicé la tarea número 4",completar_tarea
"la tarea 1 está lista",completar_tarea
"el pendiente 3 ya fue realizado",completar_tarea
"da por hecha la tarea de limpiar la cocina",completar_tarea
"ya cumplí con la tarea 1",completar_tarea
"el recordatorio de tomar la medicina ya está",completar_tarea
"quita de la lista la tarea de devolver el libro",completar_tarea
"misión cumplida con la tarea 2",completar_tarea
"la primera tarea ya está",completar_tarea
"la segunda tarea, complétala",completar_tarea
"el tercer pendiente, márcalo como listo",completar_tarea
"ya no tengo pendiente la tarea 1",completar_tarea
"borra el primer pendiente",completar_tarea
"ya acabé con la tarea número uno",completar_tarea
"ya completé la primera tarea de la lista",completar_tarea
"marca el ítem 2 como terminado",completar_tarea
"concluí la tarea 3",completar_tarea
"esa tarea ya está hecha",completar_tarea
"puedes marcar como hecha la de 'hacer ejercicio'",completar_tarea
"listo el pendiente de 'preparar la presentación'",completar_tarea
"lo de 'actualizar el CV' ya está",completar_tarea
"ya me encargué de la tarea 1",completar_tarea
"la tarea número 2 ya fue completada",completar_tarea
"borra la tarea 1",eliminar_tarea
"elimina el punto 2",eliminar_tarea
"quita la tarea numero 3 de la lista",eliminar_tarea
"remueve la tarea de comprar leche",eliminar_tarea
"descarta el pendiente de llamar al dentista",eliminar_tarea
"suprime la tarea 4",eliminar_tarea
"ya no necesito el recordatorio de regar las plantas",eliminar_tarea
"borra la primera tarea",eliminar_tarea
"elimina el segundo pendiente",eliminar_tarea
"saca de la lista la tarea 3",eliminar_tarea
"deshazte de la tarea número 1",eliminar_tarea
"quiero borrar la tarea 2",eliminar_tarea
"anula el recordatorio 3",eliminar_tarea
"retira la tarea de estudiar PHP",eliminar_tarea
"puedes eliminar la tarea 1",eliminar_tarea
"cancela la tarea sobre sacar al perro",eliminar_tarea
"excluye el pendiente número 2",eliminar_tarea
"prescinde de la tarea 3",eliminar_tarea
"borrar tarea 1",eliminar_tarea
"eliminar la 2",eliminar_tarea
"quitar el punto 3",eliminar_tarea
"borra eso de la lista",eliminar_tarea
"elimina la entrada número 1",eliminar_tarea
"quita el recordatorio de la lista",eliminar_tarea
"borra el pendiente de pagar la luz",eliminar_tarea
"elimina la tarea de terminar el informe",eliminar_tarea
"ya no es necesario, quita la tarea 2",eliminar_tarea
"suprime el recordatorio de la cita",eliminar_tarea
"descarta la tarea número 3",eliminar_tarea
"desaparece la tarea 1",eliminar_tarea
"liquida el pendiente 2",eliminar_tarea
"erradica la tarea 3 de la lista",eliminar_tarea
"vuela la tarea de comprar el regalo",eliminar_tarea
"borra la tarea 1",eliminar_tarea
"elimina el punto 2",eliminar_tarea
"quita la tarea numero 3 de la lista",eliminar_tarea
"suprime la tarea 4",eliminar_tarea
"descarta el pendiente número 5",eliminar_tarea
"ya no necesito el recordatorio 1, bórralo",eliminar_tarea
"borra la primera tarea",eliminar_tarea
"elimina el segundo pendiente de la lista",eliminar_tarea
"saca de la lista la tarea 3",eliminar_tarea
"deshazte de la tarea número 1",eliminar_tarea
"quiero borrar la tarea 2",eliminar_tarea
"anula el recordatorio 3",eliminar_tarea
"puedes eliminar la tarea 1, por favor",eliminar_tarea
"cancela la tarea número 4",eliminar_tarea
"excluye el pendiente número 2",eliminar_tarea
"prescinde de la tarea 3",eliminar_tarea
"borrar tarea 1",eliminar_tarea
"eliminar la 2",eliminar_tarea
"quitar el punto 3",eliminar_tarea
"elimina la entrada número 1",eliminar_tarea
"ya no es necesario, quita la tarea 2",eliminar_tarea
"suprime el recordatorio con ID 5",eliminar_tarea
"desaparece la tarea 1",eliminar_tarea
"liquida el pendiente 2",eliminar_tarea
"erradica la tarea 3 de la lista",eliminar_tarea
"vuela la tarea 4",eliminar_tarea
"tira a la basura la tarea 2",eliminar_tarea
"olvida la tarea número 3",eliminar_tarea
"la tarea 1 ya no aplica, elimínala",eliminar_tarea
"retira el pendiente número 2",eliminar_tarea
"la tarea 3 es irrelevante, bórrala",eliminar_tarea
"fuera la tarea 1",eliminar_tarea
"líbrame del recordatorio 2",eliminar_tarea
"el pendiente 3 ya no va, quítalo",eliminar_tarea
"la 5 fue un error, anúlala",eliminar_tarea
"desecha la tarea número 2",eliminar_tarea
"quiero que quites el pendiente 4",eliminar_tarea
"la primera tarea ya no es necesaria",eliminar_tarea
"el segundo punto, elimínalo",eliminar_tarea
"cancela lo que te dije en el punto 3",eliminar_tarea
"haz caso omiso de la tarea 1 y bórrala",eliminar_tarea
"la 4, fuera de la lista",eliminar_tarea
